Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,O3,2018-07-23 06:00 PM,2018,07,23,18,14.0,13,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-23 07:00 PM,2018,07,23,19,12.0,11,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-23 08:00 PM,2018,07,23,20,11.0,10,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-23 09:00 PM,2018,07,23,21,9.0,8,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-23 10:00 PM,2018,07,23,22,8.0,7,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-23 11:00 PM,2018,07,23,23,10.0,9,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 12:00 AM,2018,07,24,00,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 01:00 AM,2018,07,24,01,10.0,9,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 02:00 AM,2018,07,24,02,11.0,10,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 03:00 AM,2018,07,24,03,12.0,11,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 04:00 AM,2018,07,24,04,14.0,13,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 05:00 AM,2018,07,24,05,15.0,14,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 06:00 AM,2018,07,24,06,14.0,13,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 07:00 AM,2018,07,24,07,10.0,9,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 08:00 AM,2018,07,24,08,9.0,8,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 09:00 AM,2018,07,24,09,12.0,11,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 10:00 AM,2018,07,24,10,24.0,22,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 11:00 AM,2018,07,24,11,28.0,26,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 12:00 PM,2018,07,24,12,28.0,26,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 01:00 PM,2018,07,24,13,29.0,27,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 02:00 PM,2018,07,24,14,35.0,32,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 03:00 PM,2018,07,24,15,35.0,32,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 04:00 PM,2018,07,24,16,33.0,31,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 05:00 PM,2018,07,24,17,26.0,24,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 06:00 PM,2018,07,24,18,14.0,13,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 07:00 PM,2018,07,24,19,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 08:00 PM,2018,07,24,20,11.0,10,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 09:00 PM,2018,07,24,21,13.0,12,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 10:00 PM,2018,07,24,22,16.0,15,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-24 11:00 PM,2018,07,24,23,16.0,15,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 12:00 AM,2018,07,25,00,20.0,19,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 01:00 AM,2018,07,25,01,20.0,19,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 02:00 AM,2018,07,25,02,18.0,17,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 03:00 AM,2018,07,25,03,19.0,18,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 04:00 AM,2018,07,25,04,19.0,18,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 05:00 AM,2018,07,25,05,18.0,17,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 06:00 AM,2018,07,25,06,16.0,15,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 07:00 AM,2018,07,25,07,15.0,14,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 08:00 AM,2018,07,25,08,16.0,15,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 09:00 AM,2018,07,25,09,22.0,20,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 10:00 AM,2018,07,25,10,31.0,29,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 11:00 AM,2018,07,25,11,35.0,32,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 12:00 PM,2018,07,25,12,38.0,35,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 01:00 PM,2018,07,25,13,42.0,39,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 02:00 PM,2018,07,25,14,42.0,39,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 03:00 PM,2018,07,25,15,37.0,34,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 04:00 PM,2018,07,25,16,31.0,29,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 05:00 PM,2018,07,25,17,26.0,24,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 06:00 PM,2018,07,25,18,27.0,25,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 07:00 PM,2018,07,25,19,23.0,21,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 08:00 PM,2018,07,25,20,16.0,15,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 09:00 PM,2018,07,25,21,13.0,12,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 10:00 PM,2018,07,25,22,17.0,16,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-25 11:00 PM,2018,07,25,23,19.0,18,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 12:00 AM,2018,07,26,00,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 01:00 AM,2018,07,26,01,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 02:00 AM,2018,07,26,02,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 03:00 AM,2018,07,26,03,19.0,18,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 04:00 AM,2018,07,26,04,19.0,18,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 05:00 AM,2018,07,26,05,19.0,18,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 06:00 AM,2018,07,26,06,15.0,14,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 07:00 AM,2018,07,26,07,14.0,13,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 08:00 AM,2018,07,26,08,16.0,15,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 09:00 AM,2018,07,26,09,19.0,18,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 10:00 AM,2018,07,26,10,26.0,24,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 11:00 AM,2018,07,26,11,30.0,28,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 12:00 PM,2018,07,26,12,31.0,29,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 01:00 PM,2018,07,26,13,31.0,29,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 02:00 PM,2018,07,26,14,33.0,31,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 03:00 PM,2018,07,26,15,35.0,32,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 04:00 PM,2018,07,26,16,33.0,31,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 05:00 PM,2018,07,26,17,29.0,27,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 06:00 PM,2018,07,26,18,24.0,22,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 07:00 PM,2018,07,26,19,21.0,19,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 08:00 PM,2018,07,26,20,16.0,15,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 09:00 PM,2018,07,26,21,11.0,10,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 10:00 PM,2018,07,26,22,15.0,14,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-26 11:00 PM,2018,07,26,23,17.0,16,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 12:00 AM,2018,07,27,00,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 01:00 AM,2018,07,27,01,16.0,15,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 02:00 AM,2018,07,27,02,16.0,15,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 03:00 AM,2018,07,27,03,15.0,14,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 04:00 AM,2018,07,27,04,14.0,13,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 05:00 AM,2018,07,27,05,12.0,11,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 06:00 AM,2018,07,27,06,9.0,8,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 07:00 AM,2018,07,27,07,7.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 08:00 AM,2018,07,27,08,10.0,9,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 09:00 AM,2018,07,27,09,24.0,22,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 10:00 AM,2018,07,27,10,28.0,26,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 11:00 AM,2018,07,27,11,29.0,27,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 12:00 PM,2018,07,27,12,34.0,31,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 01:00 PM,2018,07,27,13,37.0,34,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 02:00 PM,2018,07,27,14,44.0,41,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 03:00 PM,2018,07,27,15,34.0,31,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 04:00 PM,2018,07,27,16,26.0,24,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 05:00 PM,2018,07,27,17,24.0,22,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 06:00 PM,2018,07,27,18,21.0,19,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 07:00 PM,2018,07,27,19,19.0,18,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 08:00 PM,2018,07,27,20,16.0,15,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 09:00 PM,2018,07,27,21,12.0,11,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 10:00 PM,2018,07,27,22,12.0,11,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-27 11:00 PM,2018,07,27,23,12.0,11,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 12:00 AM,2018,07,28,00,10.0,9,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 01:00 AM,2018,07,28,01,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 02:00 AM,2018,07,28,02,10.0,9,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 03:00 AM,2018,07,28,03,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 04:00 AM,2018,07,28,04,13.0,12,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 05:00 AM,2018,07,28,05,14.0,13,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 06:00 AM,2018,07,28,06,12.0,11,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 07:00 AM,2018,07,28,07,12.0,11,Good,-999.0,PPB,1 Hr,Missing
Embassy Kathmandu,O3,2018-07-28 08:00 AM,2018,07,28,08,15.0,14,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 09:00 AM,2018,07,28,09,14.0,13,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 10:00 AM,2018,07,28,10,16.0,15,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 11:00 AM,2018,07,28,11,19.0,18,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 12:00 PM,2018,07,28,12,21.0,19,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 01:00 PM,2018,07,28,13,24.0,22,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 02:00 PM,2018,07,28,14,23.0,21,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 03:00 PM,2018,07,28,15,24.0,22,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 04:00 PM,2018,07,28,16,24.0,22,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 05:00 PM,2018,07,28,17,24.0,22,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 06:00 PM,2018,07,28,18,24.0,22,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 07:00 PM,2018,07,28,19,24.0,22,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 08:00 PM,2018,07,28,20,23.0,21,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 09:00 PM,2018,07,28,21,22.0,20,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 10:00 PM,2018,07,28,22,21.0,19,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-28 11:00 PM,2018,07,28,23,19.0,18,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 12:00 AM,2018,07,29,00,17.0,16,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 01:00 AM,2018,07,29,01,14.0,13,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 02:00 AM,2018,07,29,02,14.0,13,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 03:00 AM,2018,07,29,03,15.0,14,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 04:00 AM,2018,07,29,04,16.0,15,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 05:00 AM,2018,07,29,05,15.0,14,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 06:00 AM,2018,07,29,06,15.0,14,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 07:00 AM,2018,07,29,07,14.0,13,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 08:00 AM,2018,07,29,08,14.0,13,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 09:00 AM,2018,07,29,09,16.0,15,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 10:00 AM,2018,07,29,10,24.0,22,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 11:00 AM,2018,07,29,11,36.0,33,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 12:00 PM,2018,07,29,12,44.0,41,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 01:00 PM,2018,07,29,13,42.0,39,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 02:00 PM,2018,07,29,14,31.0,29,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 03:00 PM,2018,07,29,15,25.0,23,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 04:00 PM,2018,07,29,16,23.0,21,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 05:00 PM,2018,07,29,17,17.0,16,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 06:00 PM,2018,07,29,18,15.0,14,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 07:00 PM,2018,07,29,19,13.0,12,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 08:00 PM,2018,07,29,20,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 09:00 PM,2018,07,29,21,10.0,9,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 10:00 PM,2018,07,29,22,8.0,7,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-29 11:00 PM,2018,07,29,23,9.0,8,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 12:00 AM,2018,07,30,00,13.0,12,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 01:00 AM,2018,07,30,01,14.0,13,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 02:00 AM,2018,07,30,02,10.0,9,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 03:00 AM,2018,07,30,03,11.0,10,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 04:00 AM,2018,07,30,04,12.0,11,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 05:00 AM,2018,07,30,05,12.0,11,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 06:00 AM,2018,07,30,06,11.0,10,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 07:00 AM,2018,07,30,07,11.0,10,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 08:00 AM,2018,07,30,08,14.0,13,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 09:00 AM,2018,07,30,09,20.0,19,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 10:00 AM,2018,07,30,10,22.0,20,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 11:00 AM,2018,07,30,11,24.0,22,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 12:00 PM,2018,07,30,12,26.0,24,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 01:00 PM,2018,07,30,13,27.0,25,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 02:00 PM,2018,07,30,14,28.0,26,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 03:00 PM,2018,07,30,15,28.0,26,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 04:00 PM,2018,07,30,16,32.0,30,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 05:00 PM,2018,07,30,17,32.0,30,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 06:00 PM,2018,07,30,18,30.0,28,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 07:00 PM,2018,07,30,19,27.0,25,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 08:00 PM,2018,07,30,20,13.0,12,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 09:00 PM,2018,07,30,21,8.0,7,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 10:00 PM,2018,07,30,22,16.0,15,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-30 11:00 PM,2018,07,30,23,16.0,15,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 12:00 AM,2018,07,31,00,17.0,16,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 01:00 AM,2018,07,31,01,13.0,12,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 02:00 AM,2018,07,31,02,19.0,18,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 03:00 AM,2018,07,31,03,21.0,19,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 04:00 AM,2018,07,31,04,20.0,19,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 05:00 AM,2018,07,31,05,22.0,20,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 06:00 AM,2018,07,31,06,22.0,20,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 07:00 AM,2018,07,31,07,22.0,20,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 08:00 AM,2018,07,31,08,21.0,19,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 09:00 AM,2018,07,31,09,23.0,21,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 10:00 AM,2018,07,31,10,25.0,23,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 11:00 AM,2018,07,31,11,27.0,25,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 12:00 PM,2018,07,31,12,28.0,26,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 01:00 PM,2018,07,31,13,28.0,26,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 02:00 PM,2018,07,31,14,33.0,31,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 03:00 PM,2018,07,31,15,30.0,28,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 04:00 PM,2018,07,31,16,29.0,27,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 05:00 PM,2018,07,31,17,28.0,26,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 06:00 PM,2018,07,31,18,29.0,27,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 07:00 PM,2018,07,31,19,23.0,21,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 08:00 PM,2018,07,31,20,15.0,14,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 09:00 PM,2018,07,31,21,17.0,16,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 10:00 PM,2018,07,31,22,20.0,19,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-07-31 11:00 PM,2018,07,31,23,19.0,18,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 12:00 AM,2018,08,01,00,16.0,15,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 01:00 AM,2018,08,01,01,15.0,14,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 02:00 AM,2018,08,01,02,16.0,15,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 03:00 AM,2018,08,01,03,16.0,15,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 04:00 AM,2018,08,01,04,17.0,16,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 05:00 AM,2018,08,01,05,17.0,16,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 06:00 AM,2018,08,01,06,15.0,14,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 07:00 AM,2018,08,01,07,15.0,14,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 08:00 AM,2018,08,01,08,16.0,15,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 09:00 AM,2018,08,01,09,19.0,18,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 10:00 AM,2018,08,01,10,25.0,23,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 11:00 AM,2018,08,01,11,27.0,25,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 12:00 PM,2018,08,01,12,38.0,35,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 01:00 PM,2018,08,01,13,32.0,30,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 02:00 PM,2018,08,01,14,29.0,27,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 03:00 PM,2018,08,01,15,29.0,27,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 04:00 PM,2018,08,01,16,29.0,27,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 05:00 PM,2018,08,01,17,30.0,28,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-08-01 06:00 PM,2018,08,01,18,30.0,28,Good,29.0,PPB,1 Hr,Valid
